Job_ID,Mechanic_ID,Service_Type,Revenue,Time_Logged,Parts_Cost,Status
JOB-11670,MCH-038,Oil Change,765.22,4/13/2026,,In Progress
JOB-11671,MCH-016,Full Service,983.33,5/4/2026,,Completed
JOB-11672,MCH-017,Oil Change,709.81,9/4/2026,,Completed
JOB-11673,MCH-034,Brake Pad Replacement,958.74,4/13/2026,131.83,Completed
JOB-11674,MCH-010,Transmission Check,1131.8,9/4/2026,454.63,Completed
JOB-11675,MCH-011,Brake Pad Replacement,868.18,3/24/2026,37.71,Completed
JOB-11676,MCH-028,Oil Change,227.59,4/3/2026,,In Progress
JOB-11677,MCH-027,Transmission Check,144.21,21/03/2026,168.59,Completed
JOB-11678,MCH-038,Brake Pad Replacement,983.9,12/4/2026,,Completed
JOB-11679,MCH-018,Full Service,347.12,22/03/2026,276.37,Pending Parts
JOB-11680,MCH-047,Brake Pad Replacement,1056.55,3/14/2026,124.77,Completed
JOB-11681,MCH-048,Oil Change,275.58,30/03/2026,,Completed
JOB-11682,MCH-030,Full Service,1097.7,9/4/2026,133.66,Completed
JOB-11683,MCH-013,Brake Pad Replacement,976,3/21/2026,261.21,Completed
JOB-11684,MCH-016,Oil Change,1063.45,1/4/2026,150.17,Completed
JOB-11685,MCH-002,Transmission Check,317.61,16/03/2026,474.85,Completed
JOB-11686,MCH-020,Brake Pad Replacement,1060.31,20/04/2026,242.66,Pending Parts
JOB-11687,MCH-012,Transmission Check,725.69,3/23/2026,48.22,Completed
JOB-11688,MCH-029,Full Service,146.61,4/9/2026,370.05,Completed
JOB-11689,MCH-046,Transmission Check,1120.7,4/2/2026,177.85,Completed
JOB-11690,MCH-008,Oil Change,273.84,3/26/2026,333.67,Completed
JOB-11691,MCH-038,Full Service,295.52,4/20/2026,154.21,Completed
JOB-11692,MCH-046,Brake Pad Replacement,859.64,19/04/2026,,Completed
JOB-11693,MCH-047,Transmission Check,720.52,4/14/2026,390.63,Completed
JOB-11694,MCH-020,Full Service,1088.44,3/19/2026,,Completed
JOB-11695,MCH-035,Full Service,403,7/4/2026,145.34,In Progress
JOB-11696,MCH-039,Brake Pad Replacement,97.98,4/14/2026,,Completed
JOB-11697,MCH-031,Brake Pad Replacement,1194.25,17/03/2026,,Pending Parts
JOB-11698,MCH-016,Brake Pad Replacement,409.66,16/03/2026,,Completed
JOB-11699,MCH-023,Brake Pad Replacement,236.22,3/25/2026,,Completed
JOB-11700,MCH-034,Transmission Check,1182.04,4/18/2026,63.14,Completed
JOB-11701,MCH-032,Full Service,697.33,2/4/2026,83.33,Completed
JOB-11702,MCH-017,Brake Pad Replacement,221.19,4/7/2026,,Completed
JOB-11703,MCH-043,Full Service,1011.19,4/6/2026,71.18,Completed
JOB-11704,MCH-024,Full Service,1137.23,16/04/2026,185.88,In Progress
JOB-11705,MCH-035,Oil Change,1063.47,3/13/2026,,Completed
JOB-11706,MCH-023,Oil Change,278.41,4/17/2026,325.3,Completed
JOB-11707,MCH-008,Brake Pad Replacement,110.59,4/13/2026,475.76,Completed
JOB-11708,MCH-023,Brake Pad Replacement,476.99,4/18/2026,498.43,Completed
JOB-11709,MCH-021,Oil Change,458.07,5/4/2026,200.12,Completed
JOB-11710,MCH-019,Full Service,516.81,22/04/2026,307.53,Completed
JOB-11711,MCH-031,Brake Pad Replacement,968.83,3/26/2026,431.01,Completed
JOB-11712,MCH-007,Transmission Check,61.09,9/4/2026,76.38,Completed
JOB-11713,MCH-048,Brake Pad Replacement,826.04,3/22/2026,350.99,Completed
JOB-11714,MCH-024,Brake Pad Replacement,1182.93,17/04/2026,216.24,Completed
JOB-11715,MCH-046,Transmission Check,509.03,9/4/2026,118.95,Completed
JOB-11716,MCH-008,Brake Pad Replacement,607.82,3/23/2026,213.32,Completed
JOB-11717,MCH-013,Full Service,772.17,23/03/2026,,Completed
JOB-11718,MCH-003,Transmission Check,378.42,3/26/2026,353.8,Pending Parts
JOB-11719,MCH-034,Transmission Check,876.29,22/04/2026,141.32,Completed
JOB-11720,MCH-013,Oil Change,283.45,3/20/2026,169.47,In Progress
JOB-11721,MCH-032,Full Service,124.51,14/03/2026,78.12,Completed
JOB-11722,MCH-035,Oil Change,971.53,4/5/2026,435.04,Completed
JOB-11723,MCH-021,Full Service,253,3/16/2026,256.85,Completed
JOB-11724,MCH-001,Brake Pad Replacement,891.22,20/04/2026,294.63,Completed
JOB-11725,MCH-002,Oil Change,1052,3/13/2026,293.33,Completed
JOB-11726,MCH-042,Brake Pad Replacement,102.64,1/4/2026,217.04,Completed
JOB-11727,MCH-043,Brake Pad Replacement,862.7,22/04/2026,112.41,Completed
JOB-02089,MCH-026,Oil Change,793.17,12/3/2026,377.66,In Progress
JOB-11729,MCH-003,Oil Change,767.46,4/9/2026,80.99,Pending Parts
JOB-11730,MCH-024,Brake Pad Replacement,389.66,22/04/2026,69.86,Completed
JOB-11731,MCH-026,Brake Pad Replacement,102.47,3/19/2026,360.87,Completed
JOB-11732,MCH-008,Full Service,163.26,21/03/2026,120.24,In Progress
JOB-11733,MCH-047,Brake Pad Replacement,363.85,29/03/2026,167.25,In Progress
JOB-11734,MCH-037,Transmission Check,517.12,15/04/2026,248.11,Completed
JOB-11735,MCH-008,Brake Pad Replacement,1105.81,4/5/2026,235.69,Completed
JOB-11736,MCH-018,Brake Pad Replacement,836.69,14/04/2026,360.12,Completed
JOB-11737,MCH-018,Brake Pad Replacement,80.04,26/03/2026,319.25,Completed
JOB-11738,MCH-012,Oil Change,1107.67,19/03/2026,329.31,Completed
JOB-11739,MCH-036,Oil Change,878.4,4/9/2026,362.75,Completed
JOB-11740,MCH-040,Transmission Check,616.46,22/04/2026,160.45,Completed
JOB-11741,MCH-002,Brake Pad Replacement,582.47,15/04/2026,174.72,Completed
JOB-11742,MCH-020,Full Service,1123.16,21/04/2026,,Completed
JOB-11743,MCH-003,Full Service,682.51,15/03/2026,167.58,In Progress
JOB-11744,MCH-040,Brake Pad Replacement,628.19,12/3/2026,492.77,Completed
JOB-11745,MCH-044,Brake Pad Replacement,940.82,3/20/2026,410.74,Completed
JOB-11746,MCH-034,Brake Pad Replacement,732.08,14/04/2026,99.03,Completed
JOB-11747,MCH-049,Brake Pad Replacement,336.19,3/25/2026,22.69,Completed
JOB-11748,MCH-046,Brake Pad Replacement,1198.71,4/2/2026,40.54,Completed
JOB-11749,MCH-046,Oil Change,372.9,17/03/2026,137.15,Completed
JOB-11750,MCH-006,Transmission Check,835.6,4/2/2026,,Completed
JOB-11751,MCH-040,Oil Change,613.2,15/03/2026,276,Completed
JOB-11752,MCH-010,Full Service,190.11,6/4/2026,431.84,Pending Parts
JOB-11753,MCH-024,Oil Change,1152.83,3/13/2026,373.64,Completed
JOB-11754,MCH-018,Oil Change,436.09,18/03/2026,123.49,Completed
JOB-11755,MCH-033,Transmission Check,805.57,21/04/2026,211.66,Completed
JOB-11756,MCH-039,Full Service,898.36,3/30/2026,263.79,Completed
JOB-11757,MCH-007,Full Service,503.92,4/11/2026,408.9,Completed
JOB-11758,MCH-045,Brake Pad Replacement,349.85,4/4/2026,422.78,Pending Parts
JOB-11759,MCH-048,Transmission Check,117.74,5/4/2026,456.66,Completed
JOB-11760,MCH-044,Oil Change,1144.3,14/03/2026,264.44,Completed
JOB-11761,MCH-029,Oil Change,719.39,4/8/2026,353.25,Completed
JOB-11762,MCH-019,Oil Change,873.87,4/22/2026,73.66,Completed
JOB-11763,MCH-038,Full Service,589.18,4/16/2026,291.34,Completed
JOB-11764,MCH-039,Full Service,318.19,13/03/2026,139.37,Completed
JOB-11765,MCH-025,Oil Change,1194.72,3/25/2026,227.22,Completed
JOB-11766,MCH-017,Full Service,1162.51,3/16/2026,,Completed
JOB-11767,MCH-037,Brake Pad Replacement,1038.99,3/4/2026,143.35,Completed
JOB-11768,MCH-003,Oil Change,1103.55,20/04/2026,45.05,Completed
JOB-11769,MCH-024,Oil Change,711.3,19/04/2026,24.91,Completed
JOB-11770,MCH-018,Brake Pad Replacement,472.96,4/6/2026,30.64,Completed
JOB-11771,MCH-049,Full Service,444.63,4/4/2026,24.01,Completed
JOB-11772,MCH-026,Oil Change,1123.78,4/12/2026,72.97,In Progress
JOB-11773,MCH-021,Brake Pad Replacement,1152.7,27/03/2026,134.95,Completed
JOB-11774,MCH-011,Transmission Check,556.56,4/20/2026,126.19,Completed
JOB-11775,MCH-041,Brake Pad Replacement,748.15,4/18/2026,493.66,Completed
JOB-11776,MCH-017,Oil Change,976.06,17/03/2026,166.88,Completed
JOB-11777,MCH-045,Brake Pad Replacement,857.88,3/11/2026,81.16,Completed
JOB-11778,MCH-038,Full Service,1050.13,4/4/2026,281.87,Completed
JOB-11779,MCH-021,Oil Change,749.93,18/04/2026,431.82,Completed
JOB-11780,MCH-004,Oil Change,719.85,3/15/2026,345.47,Completed
JOB-11781,MCH-032,Full Service,482.15,4/11/2026,162.12,Completed
JOB-11782,MCH-018,Full Service,134.27,14/04/2026,289.58,Completed
JOB-11783,MCH-044,Full Service,113.87,4/18/2026,363.13,In Progress
JOB-11784,MCH-028,Transmission Check,224.51,21/04/2026,,Completed
JOB-11785,MCH-036,Oil Change,116.44,3/14/2026,339.94,Completed
JOB-11786,MCH-037,Oil Change,665.42,21/04/2026,,Pending Parts
JOB-11787,MCH-044,Oil Change,514.11,31/03/2026,437.65,Completed
JOB-11788,MCH-026,Brake Pad Replacement,80.22,4/5/2026,297.89,Completed
JOB-11789,MCH-049,Oil Change,75.18,3/30/2026,226.33,Completed
JOB-11790,MCH-024,Oil Change,651.47,3/29/2026,327.95,Completed
JOB-11791,MCH-010,Full Service,681.48,4/6/2026,412.74,Completed
JOB-11792,MCH-038,Full Service,92.88,3/29/2026,22.71,Completed
JOB-11793,MCH-049,Full Service,820.49,3/24/2026,,Completed
JOB-13806,MCH-008,Oil Change,194.75,4/18/2026,107.79,Completed
JOB-11795,MCH-002,Full Service,618.69,14/04/2026,,In Progress
JOB-11796,MCH-044,Transmission Check,232.63,17/03/2026,438.57,Completed
JOB-11797,MCH-035,Full Service,94.92,21/04/2026,128.02,Pending Parts
JOB-11798,MCH-021,Transmission Check,294.22,3/27/2026,,Completed
JOB-11799,MCH-027,Brake Pad Replacement,583.77,18/03/2026,83.64,Completed
JOB-11800,MCH-023,Transmission Check,905.5,3/22/2026,209.64,Pending Parts
JOB-11801,MCH-032,Transmission Check,355.39,4/13/2026,105.03,Completed
JOB-11802,MCH-026,Brake Pad Replacement,837.82,30/03/2026,194.54,Completed
JOB-11803,MCH-007,Transmission Check,1042.1,4/13/2026,199.26,Completed
JOB-11804,MCH-033,Oil Change,360.24,10/4/2026,496.72,In Progress
JOB-11805,MCH-017,Oil Change,650.56,21/04/2026,497.51,In Progress
JOB-11806,MCH-008,Full Service,520.85,27/03/2026,75.1,Completed
JOB-11807,MCH-042,Full Service,81.59,3/28/2026,368.47,Completed
JOB-11808,MCH-017,Full Service,500.65,3/16/2026,44.84,Completed
JOB-11809,MCH-048,Full Service,483.78,15/03/2026,,Pending Parts
JOB-11810,MCH-042,Oil Change,765.18,4/11/2026,70.56,Completed
JOB-11811,MCH-047,Full Service,1046.4,3/12/2026,483.43,Completed
JOB-11812,MCH-048,Transmission Check,822.65,3/21/2026,471.61,Completed
JOB-11813,MCH-018,Brake Pad Replacement,458.69,3/25/2026,113.09,Completed
JOB-11814,MCH-036,Transmission Check,566.2,4/7/2026,,Completed
JOB-11815,MCH-039,Brake Pad Replacement,1070.23,3/26/2026,135.46,Completed
JOB-11816,MCH-044,Oil Change,784.85,4/16/2026,,Completed
JOB-11817,MCH-023,Brake Pad Replacement,498.32,6/4/2026,293.46,Completed
JOB-11818,MCH-012,Full Service,740.19,3/29/2026,,Completed
JOB-11819,MCH-023,Oil Change,790.98,4/17/2026,383.18,Completed
JOB-11820,MCH-033,Full Service,604.62,4/14/2026,168.59,Completed
JOB-11821,MCH-028,Transmission Check,1045.19,4/10/2026,462.62,Pending Parts
JOB-11822,MCH-044,Transmission Check,984.63,3/25/2026,335.23,Completed
JOB-11823,MCH-023,Full Service,653.07,18/03/2026,229.45,Completed
JOB-11824,MCH-007,Brake Pad Replacement,1152.11,21/03/2026,,Completed
JOB-11825,MCH-047,Transmission Check,1146.2,6/4/2026,412.6,Pending Parts
JOB-11826,MCH-002,Brake Pad Replacement,1160.97,2/4/2026,,Completed
JOB-11827,MCH-001,Transmission Check,303.58,3/12/2026,,Completed
JOB-11828,MCH-004,Full Service,168.88,3/18/2026,,Completed
JOB-11829,MCH-008,Full Service,761.96,4/18/2026,99.08,Completed
JOB-11830,MCH-049,Transmission Check,886.7,18/04/2026,40.23,Completed
JOB-11831,MCH-029,Transmission Check,403.05,31/03/2026,237.95,In Progress
JOB-11832,MCH-018,Brake Pad Replacement,668.33,9/4/2026,404.58,Completed
JOB-11833,MCH-037,Brake Pad Replacement,795.04,4/4/2026,390.4,Completed
JOB-11834,MCH-031,Brake Pad Replacement,582.87,14/04/2026,461.37,Completed
JOB-11835,MCH-006,Full Service,672.54,4/10/2026,275.94,Completed
JOB-11836,MCH-044,Transmission Check,136.47,8/4/2026,68.03,Completed
JOB-11837,MCH-024,Oil Change,1193.22,29/03/2026,302.57,Completed
JOB-11838,MCH-048,Brake Pad Replacement,485.48,17/04/2026,393.63,Completed
JOB-11839,MCH-041,Oil Change,286.02,10/4/2026,64.8,Completed
JOB-11840,MCH-015,Full Service,602.02,4/19/2026,102.88,In Progress
JOB-11841,MCH-040,Brake Pad Replacement,415.08,12/4/2026,25.9,Pending Parts
JOB-11842,MCH-012,Brake Pad Replacement,500.25,4/19/2026,304.95,Completed
JOB-11843,MCH-046,Oil Change,697.3,12/3/2026,445.63,Completed
JOB-11844,MCH-049,Oil Change,370.2,4/15/2026,,Completed
JOB-11845,MCH-014,Transmission Check,816.45,4/14/2026,491.38,Completed
JOB-11846,MCH-027,Oil Change,546.49,3/30/2026,,Completed
JOB-11847,MCH-037,Full Service,146.77,3/30/2026,453.44,Completed
JOB-11848,MCH-013,Brake Pad Replacement,1069.96,3/12/2026,410.75,Completed
JOB-11849,MCH-038,Oil Change,598.99,3/22/2026,170.84,Completed
JOB-11850,MCH-046,Full Service,1111.37,4/17/2026,,In Progress
JOB-11851,MCH-038,Oil Change,487.74,20/04/2026,158.21,Completed
JOB-11852,MCH-003,Oil Change,674.04,3/31/2026,446.87,Completed
JOB-11853,MCH-016,Oil Change,1054.6,3/13/2026,442.76,Completed
JOB-11854,MCH-012,Transmission Check,581.55,3/25/2026,383.68,Completed
JOB-11855,MCH-014,Brake Pad Replacement,778.1,7/4/2026,290.47,In Progress
JOB-11856,MCH-034,Brake Pad Replacement,334.12,3/15/2026,77.6,Completed
JOB-11857,MCH-031,Brake Pad Replacement,323.84,14/03/2026,275.35,Pending Parts
JOB-11858,MCH-039,Transmission Check,674.05,28/03/2026,191.26,Completed
JOB-11859,MCH-005,Oil Change,755.17,16/04/2026,400.26,Completed
JOB-11860,MCH-012,Brake Pad Replacement,804.14,4/6/2026,383.9,Completed
JOB-11861,MCH-026,Brake Pad Replacement,933.93,4/11/2026,457.09,Completed
JOB-11862,MCH-017,Oil Change,1110.97,6/4/2026,27.12,Pending Parts
JOB-11863,MCH-044,Brake Pad Replacement,326.17,3/31/2026,408.37,Completed
JOB-11864,MCH-011,Oil Change,762.38,3/27/2026,,Completed
JOB-11865,MCH-033,Transmission Check,559.6,2/4/2026,398.86,Pending Parts
JOB-11866,MCH-041,Brake Pad Replacement,152.61,31/03/2026,82.49,Completed
JOB-11867,MCH-040,Brake Pad Replacement,571.59,11/4/2026,59.01,Completed
JOB-11868,MCH-046,Oil Change,959.3,13/04/2026,,Completed
JOB-11869,MCH-004,Full Service,140.99,13/03/2026,321.8,In Progress
JOB-11870,MCH-032,Transmission Check,747.15,15/03/2026,322.24,Completed
JOB-11871,MCH-031,Brake Pad Replacement,521.58,16/03/2026,493.72,Pending Parts
JOB-11872,MCH-011,Oil Change,802.18,12/4/2026,211.06,In Progress
JOB-11873,MCH-017,Transmission Check,994.58,4/8/2026,179.32,Completed
JOB-11874,MCH-027,Oil Change,672.89,5/4/2026,319.72,Completed
JOB-11875,MCH-008,Full Service,399.55,4/9/2026,,Completed
JOB-11876,MCH-021,Brake Pad Replacement,153.67,5/4/2026,469.65,Completed
JOB-11877,MCH-033,Full Service,382.01,4/20/2026,405.5,Completed
JOB-11878,MCH-005,Brake Pad Replacement,469.35,5/4/2026,224.8,Completed
JOB-11879,MCH-032,Full Service,787.47,4/3/2026,324.76,Completed
JOB-11880,MCH-025,Brake Pad Replacement,496.6,25/03/2026,431.02,Completed
JOB-11881,MCH-008,Oil Change,513.11,28/03/2026,,Completed
JOB-11882,MCH-027,Transmission Check,384.07,3/23/2026,124.01,Completed
JOB-11883,MCH-026,Brake Pad Replacement,467.32,4/13/2026,101.47,Completed
JOB-11884,MCH-040,Brake Pad Replacement,355.93,3/31/2026,,Completed
JOB-11885,MCH-029,Oil Change,894.25,23/03/2026,364.75,Completed
JOB-11886,MCH-009,Full Service,1180.41,4/3/2026,73.33,Completed
JOB-11887,MCH-018,Brake Pad Replacement,894.84,27/03/2026,137.04,Completed
JOB-11888,MCH-007,Full Service,134.67,3/26/2026,162.98,Completed
JOB-11889,MCH-042,Oil Change,777.61,7/4/2026,288.98,Completed
JOB-11890,MCH-021,Brake Pad Replacement,858.33,31/03/2026,211.02,Pending Parts
JOB-11891,MCH-016,Transmission Check,944.98,3/15/2026,343.84,Pending Parts
JOB-11892,MCH-003,Brake Pad Replacement,927.09,4/21/2026,46.71,Completed
JOB-11893,MCH-032,Oil Change,634.65,21/04/2026,79.49,Completed
JOB-08900,MCH-010,Full Service,351.79,29/03/2026,259.62,Completed
JOB-11895,MCH-032,Brake Pad Replacement,188.68,29/03/2026,,Completed
JOB-11896,MCH-008,Oil Change,59.63,22/04/2026,,Completed
JOB-11897,MCH-032,Oil Change,51.74,12/4/2026,,Completed
JOB-11898,MCH-004,Oil Change,1126.64,13/03/2026,449.95,Completed
JOB-11899,MCH-029,Full Service,749.15,20/03/2026,352.07,In Progress
JOB-11900,MCH-012,Full Service,710.33,3/29/2026,78.38,Pending Parts
JOB-11901,MCH-037,Transmission Check,483.16,4/2/2026,51.22,Completed
JOB-11902,MCH-036,Transmission Check,968.31,4/4/2026,487.94,In Progress
JOB-11903,MCH-019,Brake Pad Replacement,303.21,4/6/2026,346.96,Completed
JOB-11904,MCH-037,Oil Change,898.79,3/12/2026,220.38,In Progress
JOB-11905,MCH-047,Transmission Check,467.22,13/04/2026,356.83,Pending Parts
JOB-11906,MCH-031,Full Service,863.92,3/27/2026,383.04,Completed
JOB-11907,MCH-044,Oil Change,862.35,11/4/2026,394.38,Completed
JOB-11908,MCH-026,Brake Pad Replacement,412.6,3/22/2026,249.38,Pending Parts
JOB-11909,MCH-045,Oil Change,1124.4,4/15/2026,226.34,Completed
JOB-11910,MCH-006,Transmission Check,633.81,25/03/2026,25.29,Completed
JOB-11911,MCH-029,Transmission Check,346.4,21/04/2026,464.75,Completed
JOB-11912,MCH-017,Oil Change,824.86,20/04/2026,309.59,Completed
JOB-11913,MCH-020,Full Service,913.49,3/27/2026,117.51,Completed
JOB-11914,MCH-042,Oil Change,1143.29,4/17/2026,461.41,Completed
JOB-11915,MCH-046,Oil Change,134.26,28/03/2026,459.17,Completed
JOB-11916,MCH-047,Oil Change,670.93,18/04/2026,494.81,Completed
JOB-11917,MCH-010,Oil Change,613.93,4/7/2026,439.55,Completed
JOB-11918,MCH-006,Oil Change,406.78,3/16/2026,,Completed
JOB-11919,MCH-048,Full Service,932.98,4/2/2026,137.45,Completed
JOB-11920,MCH-032,Brake Pad Replacement,273.41,3/20/2026,424.28,Completed
JOB-10693,MCH-002,Brake Pad Replacement,426.92,16/04/2026,415.05,Completed
JOB-11922,MCH-010,Transmission Check,931.07,3/18/2026,130.85,In Progress
JOB-11923,MCH-037,Full Service,598.86,3/24/2026,67.25,In Progress
JOB-11924,MCH-027,Oil Change,206.51,14/03/2026,490.12,Completed
JOB-11925,MCH-041,Full Service,1078.4,4/17/2026,162.09,Completed
JOB-11926,MCH-019,Brake Pad Replacement,890.43,4/14/2026,,Pending Parts
JOB-11927,MCH-041,Oil Change,697.15,18/04/2026,21.98,Completed
JOB-11928,MCH-016,Full Service,750.72,17/04/2026,30.09,Pending Parts
JOB-05098,MCH-020,Transmission Check,769.88,3/25/2026,243.62,Completed
JOB-11930,MCH-036,Brake Pad Replacement,624.19,4/20/2026,134.58,Completed
JOB-11931,MCH-005,Oil Change,906.45,3/20/2026,351.12,Completed
JOB-11932,MCH-018,Oil Change,872.62,4/3/2026,,Completed
JOB-11933,MCH-008,Oil Change,53.21,3/25/2026,57.19,In Progress
JOB-11934,MCH-013,Oil Change,177.13,3/11/2026,,Completed
JOB-11935,MCH-041,Oil Change,79.11,4/2/2026,,Completed
JOB-11936,MCH-010,Oil Change,244.24,6/4/2026,109.09,Completed
JOB-11937,MCH-036,Full Service,133.12,15/04/2026,400.27,Completed
JOB-11938,MCH-019,Transmission Check,272.86,6/4/2026,219.71,Pending Parts
JOB-11939,MCH-031,Full Service,669.29,4/2/2026,64.85,Completed
JOB-11940,MCH-036,Full Service,820.15,3/13/2026,252.48,Completed
JOB-11941,MCH-029,Oil Change,1106.37,4/8/2026,63.6,Completed
JOB-11942,MCH-045,Oil Change,900.19,4/4/2026,81.89,Completed
JOB-11943,MCH-023,Full Service,86.22,3/27/2026,,Pending Parts
JOB-11944,MCH-032,Brake Pad Replacement,589.02,4/22/2026,432.57,Completed
JOB-11945,MCH-049,Oil Change,826.98,31/03/2026,463.81,Completed
JOB-11946,MCH-011,Oil Change,412.4,4/2/2026,416.6,Completed
JOB-11947,MCH-002,Brake Pad Replacement,474.23,8/4/2026,180.36,Completed
JOB-11948,MCH-032,Full Service,973.22,4/7/2026,,Completed
JOB-11949,MCH-005,Brake Pad Replacement,104.09,4/11/2026,,In Progress
JOB-11950,MCH-031,Oil Change,670.62,2/4/2026,,Completed
JOB-11951,MCH-013,Transmission Check,975.17,3/11/2026,,Completed
JOB-11952,MCH-022,Brake Pad Replacement,967.03,21/03/2026,83.15,Completed
JOB-11953,MCH-035,Brake Pad Replacement,188.66,29/03/2026,43.66,Completed
JOB-11954,MCH-019,Oil Change,1021.59,7/4/2026,353.29,Completed
JOB-11955,MCH-029,Brake Pad Replacement,138.87,3/18/2026,419.47,In Progress
JOB-11956,MCH-023,Oil Change,1112.67,18/03/2026,426.25,Completed
JOB-11957,MCH-019,Transmission Check,298.74,4/19/2026,345.66,Completed
JOB-11958,MCH-016,Transmission Check,182.52,4/3/2026,477.93,Completed
JOB-11959,MCH-031,Full Service,135.05,11/3/2026,265.28,Completed
JOB-11960,MCH-016,Oil Change,444.92,3/28/2026,458.63,Completed
JOB-11961,MCH-026,Transmission Check,450.86,24/03/2026,484.55,Completed
JOB-11962,MCH-003,Oil Change,655.07,15/04/2026,426.64,Completed
JOB-11963,MCH-023,Brake Pad Replacement,892.89,18/04/2026,,Completed
JOB-11964,MCH-009,Brake Pad Replacement,636.21,4/4/2026,114.18,Completed
JOB-11965,MCH-024,Oil Change,1175.79,18/04/2026,283.1,Completed
JOB-11966,MCH-033,Oil Change,291.87,15/04/2026,237.45,Pending Parts
JOB-11967,MCH-014,Brake Pad Replacement,292.14,3/11/2026,441.32,Completed
JOB-11968,MCH-028,Oil Change,860.68,16/03/2026,68.02,Completed
JOB-11969,MCH-024,Brake Pad Replacement,411.3,3/30/2026,143.72,In Progress
JOB-11970,MCH-043,Full Service,247.34,4/7/2026,380.86,Completed
JOB-11971,MCH-007,Full Service,961.31,30/03/2026,65.59,Completed
JOB-11972,MCH-038,Full Service,310.15,14/03/2026,173.97,Completed
JOB-11973,MCH-044,Oil Change,911.25,3/23/2026,205.83,Completed
JOB-11974,MCH-025,Brake Pad Replacement,287.69,3/31/2026,318.85,Completed
JOB-11975,MCH-002,Transmission Check,1130.33,7/4/2026,95.9,Completed
JOB-11976,MCH-045,Transmission Check,389.37,22/04/2026,433.09,Completed
JOB-11977,MCH-001,Brake Pad Replacement,912.18,12/4/2026,234.82,Completed
JOB-11978,MCH-023,Brake Pad Replacement,1017.66,4/18/2026,460.17,Completed
JOB-11979,MCH-047,Brake Pad Replacement,191.03,26/03/2026,244.58,Pending Parts
JOB-11980,MCH-040,Brake Pad Replacement,128.24,11/4/2026,152.02,Completed
